date,UK_1Y,UK_2Y,UK_3Y,UK_5Y,UK_10Y,UK_20Y
2001-12-07,-0.0014630349807925069,-0.0008987513430109201,-0.0008584824626390805,-0.0,-0.0,0.0
2001-12-10,0.0,-0.0001,-0.0001,-0.0001,-0.0001,-0.0
2001-12-11,-0.0,-0.0004947910159137145,-0.00024120965624524823,0.0002202955279506615,0.0008128851708988099,0.0
2001-12-12,-0.0,-0.0,-0.0001,-0.0001,0.0,0.0
2001-12-13,-0.0,0.0,0.0002735888901817982,0.000548462018192424,0.0,0.0
2001-12-14,-0.0,-0.0,-0.0001,-0.0001,-0.0,-0.0001
2001-12-17,-0.0,-0.0,-0.0010139865154365777,-3.687494748652603e-07,0.0,-0.0004190899102904383
2001-12-18,-0.0,-0.0,-0.0,-0.0001,-0.0,-0.0
2001-12-19,-0.0,-0.0,-0.0,-0.0003040678987042287,-0.0,0.0
2001-12-20,0.0,0.0,0.0,-0.0001,0.0,-0.0001
2001-12-21,-0.0,-0.0,-0.0,-0.00048215963974745663,-0.0,0.0012106661449765904
2001-12-24,0.0,-0.0,-0.0,-0.0001,-0.0,-0.0
2001-12-25,-0.0,-0.0,-0.0,0.00013124765034972798,0.0,0.0
2001-12-26,0.0,-0.0,-0.0,-0.0001,-0.0,-0.0001
2001-12-27,-0.0,0.0,0.0,-0.00022784569428769343,-0.0,-0.00012152770816394288
2001-12-28,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
2001-12-31,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2002-01-01,0.0,0.0,0.0,-0.0,-0.0,-0.0
2002-01-02,0.0,0.0,0.0,0.0,-0.0,-0.0
2002-01-03,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-04,0.0,0.0,0.0,0.0,0.0,-0.0
2002-01-07,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2002-01-08,-0.0,-0.0,0.0,0.0,0.0,-0.0
2002-01-09,-0.0,-0.0,0.0,0.0,0.0,-0.0
2002-01-10,-0.0,-0.0,-0.0,-0.0,-0.0002,-0.0002
2002-01-11,-0.0,0.0,0.0,0.0,-0.0014301569783095416,-0.002598122151627473
2002-01-14,-0.0,-0.0,-0.0,-0.0,-0.0019141128962377133,-0.0038882935603410597
2002-01-15,0.0,0.0,0.0,0.0,-0.000353831357427117,0.00018324515431012144
2002-01-16,-0.0,-0.0,-0.0,-0.0,-0.0007414257949799272,-0.0013462817812765315
2002-01-17,-0.0,0.0,0.0,0.0,-0.0011216755855357166,-0.002136737840835302
2002-01-18,0.0,0.0,0.0,0.0,0.004256150243604243,0.008454847809374598
2002-01-21,0.0,0.0,0.0,-0.0,0.0036461795452051985,0.0047269856646073895
2002-01-22,0.0,0.0,0.0,0.0,-0.000673076932259116,-0.0001642317113347012
2002-01-23,-0.0,-0.0,-0.0,-0.0,0.00019195246042805062,-0.0026983005715784623
2002-01-24,-0.0,0.0,0.0,-0.0002,-0.0019899603493166275,0.002744868798003892
2002-01-25,-0.0,-0.0,-0.0,0.000991809454735083,0.00227364179568592,0.0036444009790647085
