country,US,US,US,US,US,US,US,UK,UK
tenor,2y,3y,5y,10y,Ultra 10y,Long Bond,Ultra Bond,Short Gilt,Long Gilt
date,,,,,,,,,
1990-01-09,,,100.203125,99.28125,,97.5,,,90.53
1990-01-10,,,100.171875,99.25,,97.5625,,,90.28
1990-01-11,,,100.15625,99.21875,,97.5625,,,90.28
1990-01-12,,,100.015625,98.9375,,97.0,,,90.5
1990-01-15,,,99.78125,98.46875,,96.59375,,,89.53
1990-01-16,,,99.484375,98.25,,96.3125,,,89.25
1990-01-17,,,99.46875,98.28125,,96.3125,,,88.47
1990-01-18,,,98.828125,97.5,,95.25,,,87.75
1990-01-19,,,99.09375,97.84375,,95.84375,,,88.47
1990-01-22,,,99.140625,97.8125,,95.625,,,87.78
1990-01-23,,,99.25,97.96875,,95.875,,,87.75
1990-01-24,,,98.796875,97.28125,,94.75,,,87.66
1990-01-25,,,98.640625,97.03125,,94.28125,,,88.38
1990-01-26,,,98.359375,96.53125,,93.375,,,88.0
1990-01-29,,,98.34375,96.5625,,93.5,,,88.53
1990-01-30,,,98.234375,96.40625,,93.21875,,,88.06
1990-01-31,,,98.484375,97.0,,94.25,,,87.88
1990-02-01,,,98.53125,97.125,,94.5,,,87.97
1990-02-02,,,98.25,96.65625,,93.84375,,,87.72
1990-02-05,,,98.1875,96.46875,,93.59375,,,86.84
1990-02-06,,,98.015625,96.21875,,93.25,,,87.13
1990-02-07,,,97.984375,96.25,,93.3125,,,86.56
1990-02-08,,,98.203125,96.625,,93.6875,,,87.19
1990-02-09,,,98.75,97.59375,,94.84375,,,87.19
1990-02-12,,,98.484375,97.09375,,94.0625,,,86.78
1990-02-13,,,98.71875,97.40625,,94.4375,,,87.5
1990-02-14,,,98.671875,97.34375,,94.34375,,,87.38
1990-02-15,,,98.375,96.8125,,93.6875,,,86.56
1990-02-16,,,98.390625,96.90625,,93.75,,,86.0
1990-02-19,,,98.390625,96.90625,,93.75,,,85.22
1990-02-20,,,97.625,95.65625,,92.0625,,,84.97
1990-02-21,,,97.609375,95.6875,,92.09375,,,85.44
1990-02-22,,,97.8125,96.21875,,93.125,,,85.22
1990-02-23,,,97.9375,96.1875,,93.0625,,,85.63
1990-02-26,,,98.1875,96.6875,,93.75,,,85.66
1990-02-27,,,98.40625,97.0625,,94.1875,,,85.88
1990-02-28,,,98.0,96.40625,,93.3125,,,84.59
1990-03-01,,,97.640625,95.9375,,92.65625,,,83.78
1990-03-02,,,97.734375,96.1875,,93.125,,,83.28
1990-03-05,,,97.328125,95.46875,,92.03125,,,82.59
1990-03-06,,,97.515625,95.84375,,92.75,,,82.03
1990-03-07,,,97.578125,95.90625,,92.8125,,,82.47
1990-03-08,,,97.578125,96.03125,,93.03125,,,82.56
1990-03-09,,,97.078125,95.5,,92.03125,,,80.88
1990-03-12,,,97.125,95.625,,92.375,,,81.44
1990-03-13,,,96.796875,95.0625,,91.4375,,,81.22
1990-03-14,,,97.140625,95.625,,92.53125,,,81.94
1990-03-15,,,97.0625,95.5,,92.40625,,,81.5
1990-03-16,,,97.390625,96.0,,93.0625,,,82.0
1990-03-19,,,97.296875,96.0,,93.125,,,81.69
1990-03-20,,,97.421875,96.375,,93.90625,,,82.19
1990-03-21,,,97.34375,96.25,,93.71875,,,79.91
1990-03-22,,,97.609375,96.1875,,93.28125,,,80.16
1990-03-23,,,97.75,96.3125,,93.375,,,80.16
1990-03-26,,,97.78125,96.4375,,93.59375,,,81.22
1990-03-27,,,97.6875,96.3125,,93.5,,,80.47
1990-03-28,,,97.75,96.4375,,93.65625,,,80.38
1990-03-29,,,97.453125,95.84375,,92.625,,,81.28
1990-03-30,,,97.171875,95.4375,,91.875,,,81.25
1990-04-02,,,97.25,95.5,,91.90625,,,81.41
1990-04-03,,,97.3125,95.625,,92.1875,,,81.69
1990-04-04,,,97.6875,96.28125,,93.3125,,,82.22
1990-04-05,,,97.625,96.1875,,93.15625,,,82.72
1990-04-06,,,97.65625,96.1875,,93.09375,,,82.09
1990-04-09,,,97.53125,95.9375,,92.90625,,,81.56
1990-04-10,,,97.5,95.875,,92.8125,,,81.06
1990-04-11,,,97.421875,95.71875,,92.71875,,,80.94
1990-04-12,,,97.3125,95.59375,,92.53125,,,80.41
1990-04-13,,,97.3125,95.59375,,92.53125,,,80.41
1990-04-16,,,97.265625,95.40625,,92.09375,,,80.41
1990-04-17,,,96.9375,94.875,,91.15625,,,79.69
1990-04-18,,,96.5625,94.25,,90.1875,,,79.34
1990-04-19,,,96.578125,94.21875,,90.15625,,,79.16
1990-04-20,,,96.4375,93.75,,89.53125,,,79.44
1990-04-23,,,96.328125,93.59375,,89.25,,,79.25
1990-04-24,,,96.140625,93.46875,,89.125,,,79.38
1990-04-25,,,95.984375,93.46875,,89.1875,,,78.03
1990-04-26,,,95.671875,93.125,,88.59375,,,77.72
1990-04-27,,,95.78125,93.15625,,88.59375,,,77.16
1990-04-30,,,95.859375,93.25,,88.8125,,,77.34
1990-05-01,,,95.6875,93.09375,,88.71875,,,77.69
1990-05-02,,,95.625,93.03125,,88.6875,,,77.72
1990-05-03,,,95.84375,93.25,,89.125,,,78.59
1990-05-04,,,96.765625,94.5625,,90.71875,,,80.69
1990-05-07,,,96.625,94.34375,,90.40625,,,80.69
1990-05-08,,,96.8125,94.59375,,90.78125,,,80.47
1990-05-09,,,96.515625,94.0,,89.96875,,,80.03
1990-05-10,,,96.796875,94.5625,,90.625,,,80.5
1990-05-11,,,97.421875,95.625,,92.1875,,,81.28
1990-05-14,,,97.609375,95.84375,,92.8125,,,81.75
1990-05-15,,,97.421875,95.53125,,92.40625,,,81.13
1990-05-16,,,97.34375,95.40625,,92.21875,,,81.09
1990-05-17,,,97.234375,95.3125,,92.125,,,83.25
1990-05-18,,,96.984375,94.96875,,91.6875,,,83.28
1990-05-21,,,97.03125,95.0,,91.78125,,,83.75
1990-05-22,,,97.390625,95.625,,92.5625,,,83.72
1990-05-23,,,97.578125,95.8125,,92.71875,,,82.94
1990-05-24,,,97.546875,95.75,,92.65625,,,82.63
1990-05-25,,,97.296875,95.3125,,91.96875,,,82.25
1990-05-28,,,97.296875,95.3125,,91.96875,,,82.25
1990-05-29,,,97.4375,95.5625,,92.3125,,,82.28
1990-05-30,,,97.53125,95.8125,,92.6875,,,82.72
1990-05-31,,,97.5625,95.9375,,92.90625,,,82.47
1990-06-01,,,98.28125,96.9375,,94.375,,,83.5
1990-06-04,,,98.265625,96.96875,,94.4375,,,83.81
1990-06-05,,,98.109375,96.71875,,94.03125,,,83.38
1990-06-06,,,98.09375,96.75,,94.1875,,,82.66
1990-06-07,,,98.125,96.75,,94.3125,,,83.03
1990-06-08,,,98.125,96.75,,94.25,,,83.16
1990-06-11,,,98.0625,96.6875,,94.125,,,82.75
1990-06-12,,,98.03125,96.65625,,94.09375,,,83.5
1990-06-13,,,98.40625,97.15625,,94.75,,,84.38
1990-06-14,,,98.546875,97.375,,94.96875,,,85.63
1990-06-15,,,98.15625,96.8125,,94.3125,,,84.88
1990-06-18,,,97.953125,96.53125,,93.90625,,,83.94
1990-06-19,,,97.9375,96.5,,93.9375,,,84.19
1990-06-20,,,97.828125,96.28125,,93.59375,,,85.5
1990-06-21,,,97.984375,96.34375,,93.4375,,,85.09
1990-06-22,,,98.015625,96.40625,,93.46875,,,85.56
1990-06-25,99.1328125,,97.75,95.84375,,92.78125,,,85.34
1990-06-26,99.140625,,97.875,96.125,,93.15625,,,85.84
1990-06-27,99.2265625,,98.046875,96.34375,,93.46875,,,85.44
1990-06-28,99.34375,,98.234375,96.6875,,93.875,,,85.72
1990-06-29,99.453125,,98.4375,97.0,,94.34375,,,85.91
1990-07-02,99.4453125,,98.453125,96.9375,,94.28125,,,85.38
1990-07-03,99.515625,,98.65625,97.15625,,94.5,,,84.56
1990-07-04,99.515625,,98.65625,97.15625,,94.5,,,84.72
1990-07-05,99.4609375,,98.5,96.96875,,94.1875,,,83.66
1990-07-06,99.25,,98.078125,96.3125,,93.34375,,,83.75
1990-07-09,99.171875,,97.921875,96.03125,,93.0,,,83.25
1990-07-10,99.140625,,97.859375,95.90625,,92.8125,,,84.06
1990-07-11,99.1875,,97.9375,96.0625,,93.0,,,84.0
1990-07-12,99.4765625,,98.390625,96.53125,,93.5,,,84.0
1990-07-13,99.5859375,,98.546875,96.78125,,93.84375,,,84.91
1990-07-16,99.578125,,98.578125,96.90625,,94.0,,,85.59
1990-07-17,99.609375,,98.640625,96.96875,,94.0,,,84.84
1990-07-18,99.59375,,98.5,96.46875,,93.15625,,,84.88
1990-07-19,99.6171875,,98.515625,96.4375,,93.0625,,,84.5
1990-07-20,99.703125,,98.734375,96.6875,,93.28125,,,84.88
1990-07-23,99.75,,98.75,96.65625,,93.3125,,,85.44
1990-07-24,99.625,,98.546875,96.28125,,92.875,,,84.78
1990-07-25,99.65625,,98.671875,96.59375,,93.28125,,,84.06
1990-07-26,99.671875,,98.703125,96.65625,,93.46875,,,84.28
1990-07-27,99.84375,,98.984375,97.125,,94.0625,,,85.03
1990-07-30,100.03125,,99.40625,97.75,,94.90625,,,85.22
1990-07-31,100.0703125,,99.421875,97.53125,,94.6875,,,84.78
1990-08-01,100.21875,,99.71875,97.96875,,95.1875,,,85.53
1990-08-02,100.0625,,99.328125,97.25,,94.1875,,,84.91
1990-08-03,100.234375,,99.546875,97.0,,93.4375,,,83.63
1990-08-06,100.0390625,,98.71875,95.28125,,90.78125,,,81.81
1990-08-07,99.859375,,98.28125,94.875,,90.5,,,82.06
1990-08-08,99.8125,,98.234375,94.84375,,90.4375,,,81.56
1990-08-09,99.890625,,98.625,95.53125,,91.3125,,,82.03
1990-08-10,99.96875,,98.5625,95.40625,,90.875,,,82.19
1990-08-13,100.015625,,98.65625,95.375,,90.71875,,,81.44
1990-08-14,100.0078125,,98.671875,95.5625,,90.9375,,,81.53
1990-08-15,100.0,,98.75,95.71875,,91.09375,,,81.72
1990-08-16,99.75,,98.21875,94.90625,,89.71875,,,81.34
1990-08-17,99.703125,,98.046875,94.65625,,89.4375,,,80.59
1990-08-20,99.6953125,,98.03125,94.65625,,89.6875,,,80.38
1990-08-21,99.578125,,97.859375,94.53125,,89.59375,,,80.03
1990-08-22,99.5,,97.609375,94.0625,,88.78125,,,80.47
1990-08-23,99.46875,,97.3125,93.53125,,87.90625,,,81.0
1990-08-24,99.40625,,97.109375,93.28125,,87.46875,,,80.94
1990-08-27,99.578125,,97.640625,94.15625,,88.75,,,80.94
1990-08-28,99.5,,97.40625,93.96875,,88.4375,,,81.66
1990-08-29,99.640625,,97.796875,94.625,,89.5,,,81.72
1990-08-30,99.6875,,97.71875,94.46875,,89.15625,,,82.0
1990-08-31,99.78125,,97.8125,94.5,,89.15625,,,82.81
1990-09-03,99.78125,,97.8125,94.5,,89.15625,,,82.31
1990-09-04,99.7578125,,97.6875,94.25,,88.75,,,82.97
1990-09-05,99.8515625,,97.9375,94.53125,,89.25,,,82.59
1990-09-06,99.8359375,,97.9375,94.6875,,89.4375,,,82.69
1990-09-07,99.8828125,,98.0625,94.9375,,89.8125,,,81.94
1990-09-10,99.7890625,,97.875,94.65625,,89.375,,,82.38
1990-09-11,99.78125,,97.96875,94.71875,,89.46875,,,82.78
1990-09-12,99.8828125,,98.0625,94.71875,,89.53125,,,82.59
1990-09-13,99.921875,,98.109375,94.8125,,89.5625,,,82.81
1990-09-14,99.921875,,98.0,94.5,,89.03125,,,82.13
1990-09-17,99.921875,,97.96875,94.34375,,88.625,,,82.13
1990-09-18,99.9375,,98.015625,94.34375,,88.71875,,,82.19
1990-09-19,99.8125,,97.875,94.3125,,88.8125,,,82.09
1990-09-20,99.734375,,97.640625,93.90625,,88.34375,,,82.78
1990-09-21,99.6953125,,97.484375,93.5,,87.65625,,,82.5
1990-09-24,99.5859375,,97.28125,93.1875,,87.21875,,,82.22
1990-09-25,99.5859375,,97.296875,93.40625,,87.53125,,,82.44
1990-09-26,99.578125,,97.28125,93.46875,,87.59375,,,81.94
1990-09-27,99.8046875,,97.671875,94.03125,,88.46875,,,81.94
1990-09-28,99.921875,,98.0,94.625,,89.375,,,82.66
1990-10-01,100.0625,,98.28125,95.28125,,90.40625,,,82.91
1990-10-02,100.0859375,,98.453125,95.40625,,90.40625,,,83.0
1990-10-03,100.1328125,,98.453125,95.34375,,90.34375,,,83.09
1990-10-04,100.1875,,98.59375,95.53125,,90.6875,,,83.38
1990-10-05,100.3046875,,98.765625,95.6875,,90.9375,,,85.72
1990-10-08,100.28125,,98.703125,95.46875,,90.46875,,,85.38
1990-10-09,100.046875,,98.125,94.53125,,89.15625,,,84.56
1990-10-10,99.9765625,,97.953125,94.25,,88.75,,,84.59
1990-10-11,99.9765625,,97.796875,93.9375,,88.25,,,84.41
1990-10-12,100.0625,,98.125,94.53125,,89.21875,,,84.44
1990-10-15,100.09375,,98.265625,94.75,,89.53125,,,83.66
1990-10-16,100.09375,,98.3125,94.84375,,89.6875,,,83.78
1990-10-17,100.0859375,,98.421875,95.03125,,89.96875,,,83.75
1990-10-18,100.09375,,98.609375,95.34375,,90.4375,,,83.81
1990-10-19,100.1953125,,98.921875,95.90625,,91.3125,,,83.31
1990-10-22,100.2265625,,98.9375,95.875,,91.34375,,,84.09
1990-10-23,100.234375,,98.890625,95.71875,,91.03125,,,84.25
1990-10-24,100.2578125,,98.875,95.65625,,90.96875,,,84.41
1990-10-25,100.34375,,99.09375,95.9375,,91.46875,,,84.16
1990-10-26,100.359375,,99.015625,95.84375,,91.25,,,84.19
1990-10-29,100.3125,,98.859375,95.4375,,90.59375,,,84.06
1990-10-30,100.3046875,,98.78125,95.40625,,90.5625,,,84.38
1990-10-31,100.40625,,98.96875,95.75,,91.09375,,,84.91
1990-11-01,100.546875,,99.3125,96.25,,91.875,,,84.31
1990-11-02,100.5546875,,99.28125,96.25,,91.90625,,,84.03
1990-11-05,100.609375,,99.515625,96.6875,,92.5625,,,84.34
1990-11-06,100.59375,,99.484375,96.625,,92.46875,,,84.34
1990-11-07,100.53125,,99.265625,96.21875,,91.78125,,,84.34
1990-11-08,100.546875,,99.25,96.15625,,91.5,,,84.06
1990-11-09,100.671875,,99.59375,96.78125,,92.53125,,,83.84
1990-11-12,100.765625,,99.890625,97.34375,,93.4375,,,84.09
1990-11-13,100.7421875,,99.921875,97.46875,,93.625,,,84.06
1990-11-14,100.7421875,,99.96875,97.5625,,93.75,,,83.38
1990-11-15,100.703125,,99.9375,97.4375,,93.53125,,,83.94
1990-11-16,100.7421875,,100.125,97.8125,,94.1875,,,84.28
1990-11-19,100.6875,,99.984375,97.59375,,93.65625,,,84.56
1990-11-20,100.65625,,100.0625,97.78125,,94.15625,,,85.47
1990-11-21,100.859375,,100.40625,98.125,,94.625,,,85.91
1990-11-22,100.859375,,100.40625,98.125,,94.625,,,86.31
1990-11-23,100.8125,,100.3125,98.0,,94.375,,,86.78
1990-11-26,100.8046875,,100.34375,98.125,,94.71875,,,87.53
1990-11-27,100.78125,,100.28125,97.9375,,94.5,,,87.22
1990-11-28,100.6640625,,100.109375,97.78125,,94.3125,,,86.69
1990-11-29,100.625,,100.0625,97.65625,,94.15625,,,87.69
1990-11-30,100.703125,,100.21875,97.96875,,94.875,,,87.97
1990-12-03,100.71875,,100.3125,98.25,,95.28125,,,88.09
1990-12-04,100.8046875,,100.53125,98.375,,95.25,,,88.22
1990-12-05,100.8203125,,100.625,98.65625,,95.75,,,88.22
1990-12-06,100.8125,,100.546875,98.5,,95.375,,,89.03
1990-12-07,101.046875,,101.21875,99.53125,,97.03125,,,89.31
1990-12-10,101.125,,101.328125,99.78125,,97.40625,,,89.09
1990-12-11,101.125,,101.484375,100.03125,,97.71875,,,89.72
1990-12-12,101.1875,,101.546875,100.21875,,97.90625,,,89.81
1990-12-13,101.046875,,101.1875,99.75,,97.21875,,,90.0
1990-12-14,100.9453125,,100.9375,99.3125,,96.65625,,,89.5
1990-12-17,101.0390625,,101.09375,99.5,,96.90625,,,89.38
1990-12-18,101.125,,101.3125,99.75,,97.125,,,88.88
1990-12-19,101.2265625,,101.390625,99.6875,,96.8125,,,89.28
1990-12-20,101.125,,101.0625,98.96875,,96.03125,,,88.44
1990-12-21,101.09375,,100.71875,98.65625,,95.46875,,,88.47
1990-12-24,101.0,,100.3125,97.96875,,94.6875,,,87.81
1990-12-25,101.0,,100.3125,97.96875,,94.6875,,,87.81
1990-12-26,101.078125,,100.59375,98.375,,95.34375,,,87.81
1990-12-27,101.15625,,100.75,98.59375,,95.78125,,,87.88
1990-12-28,101.1328125,,100.625,98.3125,,95.25,,,88.28
1990-12-31,101.265625,,100.96875,98.75,,95.71875,,,88.03
1991-01-01,101.265625,,100.96875,98.75,,95.71875,,,88.03
1991-01-02,101.484375,,101.40625,99.5,,96.8125,,,88.56
1991-01-03,101.484375,,101.546875,99.75,,97.1875,,,90.03
1991-01-04,101.3125,,101.171875,99.25,,96.25,,,89.81
1991-01-07,101.234375,,100.734375,98.53125,,95.125,,,90.16
1991-01-08,101.296875,,100.640625,98.3125,,94.625,,,89.56
1991-01-09,101.265625,,100.25,97.65625,,93.71875,,,90.5
1991-01-10,101.359375,,100.609375,98.28125,,94.65625,,,90.06
1991-01-11,101.328125,,100.546875,98.21875,,94.625,,,90.19
1991-01-14,101.3125,,100.390625,97.90625,,94.0625,,,89.28
1991-01-15,101.296875,,100.46875,98.0,,94.0625,,,89.31
1991-01-16,101.2265625,,100.375,98.03125,,94.21875,,,88.84
1991-01-17,101.28125,,100.875,99.28125,,96.5625,,,91.16
1991-01-18,101.359375,,101.03125,99.40625,,96.6875,,,91.63
1991-01-21,101.3828125,,100.984375,99.25,,96.21875,,,91.78
1991-01-22,101.3515625,,100.90625,99.125,,96.0,,,91.53
1991-01-23,101.421875,,101.078125,99.3125,,96.3125,,,91.28
1991-01-24,101.515625,,101.265625,99.5625,,96.6875,,,91.84
1991-01-25,101.40625,,101.0,99.1875,,95.9375,,,91.56
1991-01-28,101.390625,,101.046875,99.28125,,96.15625,,,91.5
1991-01-29,101.421875,,101.140625,99.4375,,96.375,,,91.44
1991-01-30,101.4453125,,101.15625,99.28125,,96.15625,,,91.84
1991-01-31,101.4921875,,101.28125,99.40625,,96.3125,,,92.38
1991-02-01,101.8125,,101.890625,100.25,,97.53125,,,92.59
1991-02-04,101.875,,102.03125,100.4375,,97.84375,,,92.38
1991-02-05,101.875,,102.125,100.65625,,98.125,,,92.38
1991-02-06,101.8671875,,102.15625,100.6875,,98.21875,,,92.41
1991-02-07,101.859375,,101.984375,100.5,,97.71875,,,92.78
1991-02-08,101.8828125,,102.125,100.90625,,98.53125,,,92.53
1991-02-11,101.953125,,102.15625,100.8125,,98.25,,,92.56
1991-02-12,101.953125,,102.1875,100.875,,98.375,,,92.78
1991-02-13,102.0,,102.1875,100.84375,,98.28125,,,93.19
1991-02-14,102.015625,,102.203125,100.6875,,98.0,,,93.59
1991-02-15,101.9140625,,102.15625,100.8125,,98.25,,,93.22
1991-02-18,101.9140625,,102.15625,100.8125,,98.25,,,93.56
1991-02-19,101.765625,,101.9375,100.59375,,97.96875,,,93.34
1991-02-20,101.734375,,101.78125,100.3125,,97.53125,,,92.97
1991-02-21,101.7421875,,101.703125,100.15625,,97.40625,,,92.84
1991-02-22,101.59375,,101.5,99.90625,,97.125,,,93.0
1991-02-25,101.6015625,,101.484375,100.03125,,97.4375,,,92.75
1991-02-26,101.5546875,,101.28125,99.59375,,96.59375,,,92.5
1991-02-27,101.5390625,,101.25,99.5625,,96.53125,,,92.41
1991-02-28,101.5078125,,101.125,99.3125,,96.15625,,,91.97
1991-03-01,101.25,,100.609375,98.625,,95.25,,,91.59
1991-03-04,101.3125,,100.6875,98.71875,,95.28125,,,91.16
1991-03-05,101.3828125,,100.796875,98.9375,,95.625,,,91.78
1991-03-06,101.375,,100.71875,98.78125,,95.46875,,,91.63
1991-03-07,101.421875,,100.875,99.09375,,96.0,,,92.16
1991-03-08,101.5,,100.71875,98.65625,,95.1875,,,92.0
1991-03-11,101.546875,,101.0,99.15625,,96.03125,,,91.78
1991-03-12,101.5703125,,100.84375,99.0,,95.65625,,,91.22
1991-03-13,101.6875,,101.140625,99.375,,96.3125,,,90.5
1991-03-14,101.734375,,101.265625,99.46875,,96.375,,,90.88
1991-03-15,101.65625,,100.9375,98.875,,95.4375,,,90.53
1991-03-18,101.5703125,,100.703125,98.53125,,95.125,,,90.59
1991-03-19,101.34375,,100.15625,97.8125,,94.09375,,,90.19
1991-03-20,100.9609375,,99.828125,97.59375,,93.9375,,,91.28
1991-03-21,101.078125,,100.078125,97.9375,,94.3125,,,91.69
1991-03-22,101.09375,,100.109375,98.0,,94.4375,,,91.25
1991-03-25,101.109375,,100.09375,98.0625,,94.5,,,90.81
1991-03-26,101.0625,,100.046875,98.09375,,94.65625,,,90.81
1991-03-27,101.171875,,100.3125,98.4375,,95.15625,,,91.72
1991-03-28,101.28125,,100.515625,98.75,,95.46875,,,92.41
1991-03-29,101.28125,,100.515625,98.75,,95.46875,,,92.41
1991-04-01,101.28125,,100.484375,98.6875,,95.3125,,,92.41
1991-04-02,101.3671875,,100.6875,98.875,,95.5625,,,92.28
1991-04-03,101.34375,,100.671875,98.78125,,95.5625,,,92.91
1991-04-04,101.4140625,,100.84375,99.125,,96.0625,,,93.59
1991-04-05,101.453125,,100.84375,99.15625,,96.15625,,,92.75
1991-04-08,101.4921875,,100.9375,99.375,,96.375,,,93.13
1991-04-09,101.4453125,,100.78125,99.03125,,95.90625,,,93.0
1991-04-10,101.2578125,,100.421875,98.46875,,95.09375,,,92.75
1991-04-11,101.3203125,,100.46875,98.53125,,95.21875,,,93.0
1991-04-12,101.46875,,100.90625,99.25,,96.40625,,,92.28
1991-04-15,101.46875,,100.9375,99.53125,,96.84375,,,92.06
1991-04-16,101.4140625,,100.90625,99.5,,96.75,,,92.0
1991-04-17,101.4609375,,100.96875,99.625,,96.96875,,,92.16
1991-04-18,101.296875,,100.5625,99.125,,96.28125,,,91.75
1991-04-19,101.234375,,100.375,98.71875,,95.6875,,,91.78
1991-04-22,101.1875,,100.234375,98.34375,,95.1875,,,91.75
1991-04-23,101.265625,,100.375,98.53125,,95.46875,,,91.88
1991-04-24,101.3828125,,100.671875,98.9375,,96.09375,,,92.0
1991-04-25,101.46875,,100.6875,98.84375,,95.90625,,,92.34
1991-04-26,101.5,,100.75,98.96875,,96.21875,,,91.47
1991-04-29,101.515625,,100.703125,98.9375,,96.03125,,,91.53
1991-04-30,101.6484375,,100.953125,99.28125,,96.40625,,,91.69
1991-05-01,101.640625,,100.984375,99.40625,,96.5625,,,92.16
1991-05-02,101.703125,,101.09375,99.6875,,96.9375,,,92.06
1991-05-03,101.65625,,100.921875,99.21875,,96.1875,,,91.5
1991-05-06,101.640625,,100.90625,99.125,,96.125,,,91.5
1991-05-07,101.671875,,100.875,99.09375,,96.03125,,,92.0
1991-05-08,101.625,,100.828125,99.125,,96.03125,,,91.91
1991-05-09,101.609375,,100.875,99.1875,,96.09375,,,91.91
1991-05-10,101.578125,,100.515625,98.375,,94.75,,,91.75
1991-05-13,101.6484375,,100.796875,98.78125,,95.46875,,,91.28
1991-05-14,101.65625,,100.609375,98.3125,,94.625,,,90.56
1991-05-15,101.6875,,100.671875,98.375,,94.78125,,,90.69
1991-05-16,101.671875,,100.671875,98.46875,,94.9375,,,90.59
1991-05-17,101.6953125,,100.734375,98.8125,,95.5625,,,90.31
1991-05-20,101.65625,,100.65625,98.65625,,95.375,,,90.63
1991-05-21,101.71875,,100.875,99.0625,,95.84375,,,90.97
1991-05-22,101.8046875,,100.96875,98.9375,,95.625,,,90.97
1991-05-23,101.859375,,100.96875,98.6875,,95.25,,,91.0
1991-05-24,101.921875,,100.984375,98.78125,,95.28125,,,90.59
1991-05-27,101.921875,,100.984375,98.78125,,95.28125,,,90.59
1991-05-28,101.984375,,101.109375,99.03125,,95.59375,,,90.81
1991-05-29,101.9453125,,101.109375,99.0,,95.53125,,,90.69
1991-05-30,102.0234375,,101.265625,99.40625,,96.25,,,90.38
1991-05-31,101.890625,,101.0,99.09375,,95.75,,,90.44
1991-06-03,101.734375,,100.578125,98.59375,,95.0625,,,90.09
1991-06-04,101.75,,100.640625,98.625,,95.0625,,,89.53
1991-06-05,101.65625,,100.484375,98.34375,,94.5625,,,89.59
1991-06-06,101.5625,,100.3125,98.09375,,94.34375,,,89.69
1991-06-07,101.421875,,100.0625,97.71875,,93.6875,,,89.72
1991-06-10,101.4375,,100.046875,97.6875,,93.71875,,,90.19
1991-06-11,101.421875,,100.0625,97.75,,93.8125,,,90.16
1991-06-12,101.3046875,,99.8125,97.28125,,93.09375,,,89.78
1991-06-13,101.359375,,99.921875,97.40625,,93.3125,,,90.13
1991-06-14,101.46875,,100.125,97.71875,,93.8125,,,89.78
1991-06-17,101.484375,,100.09375,97.6875,,93.625,,,89.47
1991-06-18,101.4609375,,100.015625,97.5625,,93.40625,,,89.81
1991-06-19,101.53125,,100.046875,97.4375,,93.28125,,,89.75
1991-06-20,100.96875,,99.625,97.0625,,92.96875,,,89.84
1991-06-21,100.90625,,99.46875,96.875,,92.59375,,,89.91
1991-06-24,100.8359375,,99.390625,96.84375,,92.65625,,,89.72
1991-06-25,100.84375,,99.40625,96.84375,,92.65625,,,89.41
1991-06-26,100.90625,,99.4375,96.84375,,92.65625,,,89.41
1991-06-27,100.984375,,99.515625,97.0,,92.9375,,,89.44
1991-06-28,101.1875,,99.78125,97.5,,93.625,,,90.22
1991-07-01,101.0703125,,99.65625,97.40625,,93.5,,,90.22
1991-07-02,101.015625,,99.59375,97.375,,93.5,,,90.47
1991-07-03,101.046875,,99.6875,97.5,,93.71875,,,91.34
1991-07-04,101.046875,,99.6875,97.5,,93.71875,,,91.44
1991-07-05,100.9375,,99.359375,96.875,,92.78125,,,91.88
1991-07-08,101.0234375,,99.4375,96.96875,,92.84375,,,91.63
1991-07-09,101.046875,,99.40625,96.84375,,92.59375,,,92.13
1991-07-10,101.140625,,99.5,96.96875,,92.78125,,,91.84
1991-07-11,101.21875,,99.734375,97.34375,,93.34375,,,92.19
1991-07-12,101.2734375,,99.9375,97.6875,,93.8125,,,91.88
1991-07-15,101.3203125,,99.890625,97.65625,,93.8125,,,91.97
1991-07-16,101.3046875,,99.875,97.59375,,93.71875,,,91.91
1991-07-17,101.25,,99.765625,97.40625,,93.34375,,,92.06
1991-07-18,101.25,,99.71875,97.375,,93.3125,,,92.25
1991-07-19,101.3359375,,99.921875,97.5625,,93.53125,,,91.78
1991-07-22,101.3359375,,99.90625,97.59375,,93.625,,,92.03
1991-07-23,101.3125,,99.796875,97.375,,93.28125,,,91.66
1991-07-24,101.453125,,100.109375,97.96875,,94.15625,,,91.63
1991-07-25,101.5078125,,100.296875,98.25,,94.5,,,91.75
1991-07-26,101.5859375,,100.3125,98.25,,94.53125,,,92.06
1991-07-29,101.6328125,,100.34375,98.15625,,94.375,,,92.13
1991-07-30,101.640625,,100.390625,98.1875,,94.5,,,92.16
1991-07-31,101.71875,,100.5625,98.46875,,94.84375,,,92.25
1991-08-01,101.640625,,100.46875,98.25,,94.5625,,,92.34
1991-08-02,102.03125,,101.15625,99.28125,,95.9375,,,93.25
1991-08-05,101.9921875,,101.1875,99.34375,,96.09375,,,93.38
1991-08-06,102.1875,,101.546875,99.875,,96.71875,,,93.28
1991-08-07,102.265625,,101.609375,99.875,,96.71875,,,93.44
1991-08-08,102.3125,,101.53125,99.5625,,96.1875,,,93.5
1991-08-09,102.3671875,,101.59375,99.5625,,96.0625,,,93.41
1991-08-12,102.40625,,101.703125,99.75,,96.375,,,92.91
1991-08-13,102.453125,,101.875,100.0,,96.75,,,93.22
1991-08-14,102.6328125,,102.328125,100.65625,,97.75,,,93.25
