date,cum_var,var_pc1,mean_cos_sim,min_cos_sim,r_squared,var_slope_change
2020-06-04,0.7549510723268519,0.4639138695019219,0.999956116045002,0.9998822149567428,0.7576598009353925,0.004265393124421091
2020-06-05,0.7549307353805945,0.4639138695019219,0.999956056400726,0.9998797698557556,0.7575859634535494,0.004265393124421091
2020-06-08,0.7549307353805945,0.4639138695019219,0.999956056400726,0.9998797698557556,0.757475614096927,0.004265393124421091
2020-06-09,0.7549307353805945,0.4639138695019219,0.999956116045002,0.9998822149567428,0.7562228429902724,0.004265393124421091
2020-06-10,0.7549307353805945,0.4639138695019219,0.999956116045002,0.9999250515417527,0.7562228429902724,0.004250531631492471
2020-06-11,0.7549307353805945,0.4639138695019219,0.9999605322290233,0.9999250515417527,0.7559772926871202,0.004127098513447391
2020-06-12,0.7549307353805945,0.4639138695019219,0.999956116045002,0.9999235892347438,0.7558909917643398,0.0038661034070587297
2020-06-15,0.7549307353805945,0.4639138695019219,0.999956116045002,0.9999235892347438,0.7532465569170026,0.0030785116476829133
2020-06-16,0.7549307353805945,0.46396653793257114,0.999956116045002,0.9999235892347438,0.7520848625858475,0.003057317248543301
2020-06-17,0.7549842495284793,0.46412030547606264,0.9999605322290233,0.9999250515417527,0.7491361591939563,0.0030153345206610505
2020-06-18,0.7549842495284793,0.4650832101663803,0.9999605322290233,0.9999250515417527,0.7404572227294254,0.0027758351345920085
2020-06-19,0.7549877342550727,0.465095619786868,0.999959990015651,0.9999235892347438,0.7391477458989684,0.0018488840199926138
2020-06-22,0.7551521750110713,0.46574097483680105,0.9999689941928084,0.9999312804476486,0.7355900333093706,0.0017906608851698813
2020-06-23,0.7551612392709699,0.4659863532077232,0.999959990015651,0.9999235892347438,0.7290323501067635,0.0017906608851698813
2020-06-24,0.7551612392709699,0.4659863532077232,0.999956116045002,0.9998918559413401,0.7268685444376537,0.0009566443938030522
2020-06-25,0.7551612392709699,0.4659863532077232,0.999956116045002,0.9998918559413401,0.7260950253436769,0.0008248416355476351
2020-06-26,0.7551612392709699,0.4659863532077232,0.999959990015651,0.9998918559413401,0.7181528987588109,0.0007950662747261417
